stop_id,stop_name,day,total_usage,num_routes,earliest,latest,num_arrivals,arrival_diff,stop_type
11508,Interstate/Rose Quarter MAX Station,0,856.0,1,0,1380,73,18.904109589041095,MAX Station
11508,Interstate/Rose Quarter MAX Station,1,692.0,1,240,1380,65,17.53846153846154,MAX Station
11509,Albina/Mississippi MAX Station,0,112.0,1,0,1380,73,18.904109589041095,MAX Station
11509,Albina/Mississippi MAX Station,1,94.5,1,240,1380,65,17.53846153846154,MAX Station
11510,Overlook Park MAX Station,0,107.0,1,0,1380,73,18.904109589041095,MAX Station
11510,Overlook Park MAX Station,1,71.0,1,240,1380,65,17.53846153846154,MAX Station
11511,N Prescott St MAX Station,0,173.0,1,0,1380,73,18.904109589041095,MAX Station
11511,N Prescott St MAX Station,1,140.5,1,240,1380,65,17.53846153846154,MAX Station
11512,N Killingsworth St MAX Station,0,253.0,1,0,1380,73,18.904109589041095,MAX Station
11512,N Killingsworth St MAX Station,1,203.0,1,0,1380,65,21.23076923076923,MAX Station
11513,Rosa Parks MAX Station,0,139.0,1,0,1380,73,18.904109589041095,MAX Station
11513,Rosa Parks MAX Station,1,103.5,1,0,1380,65,21.23076923076923,MAX Station
11514,N Lombard TC MAX Station,0,241.0,1,0,1380,73,18.904109589041095,MAX Station
11514,N Lombard TC MAX Station,1,217.0,1,0,1380,65,21.23076923076923,MAX Station
11515,Kenton/N Denver Ave MAX Station,0,99.0,1,0,1380,73,18.904109589041095,MAX Station
11515,Kenton/N Denver Ave MAX Station,1,73.5,1,0,1380,65,21.23076923076923,MAX Station
11516,Delta Park/Vanport MAX Station,0,55.0,1,0,1380,73,18.904109589041095,MAX Station
11516,Delta Park/Vanport MAX Station,1,67.5,1,0,1380,65,21.23076923076923,MAX Station
11498,Expo Center MAX Station,0,681.0,3,0,1380,73,18.904109589041095,MAX Station
11498,Expo Center MAX Station,1,617.0,2,0,1380,65,21.23076923076923,MAX Station
11499,Delta Park/Vanport MAX Station,0,631.0,3,0,1380,73,18.904109589041095,MAX Station
11499,Delta Park/Vanport MAX Station,1,569.0,2,0,1380,65,21.23076923076923,MAX Station
11500,Kenton/N Denver Ave MAX Station,0,366.0,3,0,1380,73,18.904109589041095,MAX Station
11500,Kenton/N Denver Ave MAX Station,1,271.5,2,0,1380,65,21.23076923076923,MAX Station
11501,N Lombard TC MAX Station,0,800.0,3,0,1380,73,18.904109589041095,MAX Station
11501,N Lombard TC MAX Station,1,579.0,2,0,1380,65,21.23076923076923,MAX Station
11502,Rosa Parks MAX Station,0,308.0,3,0,1380,73,18.904109589041095,MAX Station
11502,Rosa Parks MAX Station,1,231.0,2,0,1380,65,21.23076923076923,MAX Station
11503,N Killingsworth St MAX Station,0,459.0,3,0,1380,73,18.904109589041095,MAX Station
11503,N Killingsworth St MAX Station,1,333.0,2,0,1380,65,21.23076923076923,MAX Station
11504,N Prescott St MAX Station,0,265.0,3,0,1380,73,18.904109589041095,MAX Station
11504,N Prescott St MAX Station,1,211.0,2,0,1380,65,21.23076923076923,MAX Station
11505,Overlook Park MAX Station,0,206.0,3,0,1380,73,18.904109589041095,MAX Station
11505,Overlook Park MAX Station,1,127.5,2,0,1380,65,21.23076923076923,MAX Station
11506,Albina/Mississippi MAX Station,0,138.0,3,0,1380,73,18.904109589041095,MAX Station
11506,Albina/Mississippi MAX Station,1,106.5,2,0,1380,65,21.23076923076923,MAX Station
11507,Interstate/Rose Quarter MAX Station,0,223.0,3,0,1380,73,18.904109589041095,MAX Station
11507,Interstate/Rose Quarter MAX Station,1,212.0,2,0,1380,65,21.23076923076923,MAX Station
13066,Beaverton TC WES Station,0,211.0,1,360,1140,10,78.0,WES Station
13067,Hall/Nimbus WES Station,0,34.0,2,300,1140,20,42.0,WES Station
13068,Tigard TC WES Station,0,29.0,1,360,1140,10,78.0,WES Station
13069,Tualatin WES Station,0,74.0,2,300,1140,20,42.0,WES Station
13070,Wilsonville WES Station,0,81.0,1,300,1080,10,78.0,WES Station
13073,Tigard TC WES Station,0,81.0,1,300,1080,10,78.0,WES Station
13170,SW Broadway & W Burnside,0,52.0,2,0,1380,69,20.0,Bus Station
13170,SW Broadway & W Burnside,1,36.0,1,0,1380,68,20.294117647058822,Bus Station
7631,SW 5th & Pine,0,398.0,10,0,1380,338,4.0828402366863905,Bus Station
7631,SW 5th & Pine,1,250.0,9,0,1380,298,4.630872483221476,Bus Station
7625,SW 5th & Morrison,0,411.0,8,0,1380,146,9.452054794520548,Bus Station
7625,SW 5th & Morrison,1,220.0,5,0,1380,113,12.212389380530974,Bus Station
7612,SW 5th & Madison,0,217.0,4,0,1380,139,9.928057553956835,Bus Station
7612,SW 5th & Madison,1,115.5,3,0,1380,108,12.777777777777779,Bus Station
7616,SW 5th & Market,0,168.0,4,0,1380,139,9.928057553956835,Bus Station
7616,SW 5th & Market,1,91.5,3,0,1380,108,12.777777777777779,Bus Station
10491,SW 5th & Hall,0,552.0,5,0,1380,234,5.897435897435898,Bus Station
10491,SW 5th & Hall,1,267.5,4,0,1380,196,7.040816326530612,Bus Station
7588,SW 5th & Broadway,0,26.0,5,0,1380,162,8.518518518518519,Bus Station
7588,SW 5th & Broadway,1,19.0,4,0,1380,131,10.534351145038167,Bus Station
7591,SW 5th & Caruthers,0,13.0,4,0,1380,92,15.0,Bus Station
7591,SW 5th & Caruthers,1,6.5,3,0,1380,78,17.692307692307693,Bus Station
175,SW Barbur & Hooker,0,21.0,4,0,1380,92,15.0,Bus Station
175,SW Barbur & Hooker,1,19.5,3,0,1380,78,17.692307692307693,Bus Station
196,SW Barbur & Whitaker,0,16.0,4,0,1380,92,15.0,Bus Station
196,SW Barbur & Whitaker,1,4.5,3,0,1380,78,17.692307692307693,Bus Station
176,SW Barbur & Lane,0,10.0,4,0,1380,92,15.0,Bus Station
176,SW Barbur & Lane,1,5.5,3,0,1380,78,17.692307692307693,Bus Station
173,SW Barbur & Hamilton,0,74.0,8,0,1380,181,7.624309392265193,Bus Station
173,SW Barbur & Hamilton,1,42.5,4,0,1380,146,9.452054794520548,Bus Station
155,4900 Block SW Barbur,0,35.0,8,0,1380,181,7.624309392265193,Bus Station
155,4900 Block SW Barbur,1,23.5,4,0,1380,146,9.452054794520548,Bus Station
181,SW Barbur & Parkhill Dr,0,2.0,4,0,1380,76,18.157894736842106,Bus Station
181,SW Barbur & Parkhill Dr,1,1.5,2,0,1380,55,25.09090909090909,Bus Station
207,SW Barbur & 3rd,0,3.0,4,0,1380,76,18.157894736842106,Bus Station
207,SW Barbur & 3rd,1,1.5,2,0,1380,55,25.09090909090909,Bus Station
191,SW Barbur & Terwilliger,0,16.0,5,0,1380,83,16.626506024096386,Bus Station
191,SW Barbur & Terwilliger,1,6.5,2,0,1380,55,25.09090909090909,Bus Station
199,SW Barbur & Bertha,0,51.0,6,0,1380,117,11.794871794871796,Bus Station
199,SW Barbur & Bertha,1,37.0,3,0,1380,89,15.50561797752809,Bus Station
9033,SW Bertha & Chestnut,0,3.0,3,0,1380,39,35.38461538461539,Bus Station
9033,SW Bertha & Chestnut,1,2.0,1,0,1380,34,40.588235294117645,Bus Station
1056,SW Chestnut & 14th,0,0.0,1,900,900,1,0.0,Bus Station
12467,SW Chestnut & 12th Dr,0,0.0,1,900,900,1,0.0,Bus Station
6026,SW Vermont & Chestnut,0,41.0,1,900,900,2,0.0,Bus Station
6032,SW Vermont & 13th,0,0.0,1,900,900,2,0.0,Bus Station
6024,SW Vermont & Bertha,0,0.0,1,900,900,2,0.0,Bus Station
6018,2200 Block SW Vermont,0,0.0,1,900,900,2,0.0,Bus Station
6034,SW Vermont & 24th,0,0.0,1,900,900,2,0.0,Bus Station
966,SW Capitol & 26th,0,13.0,3,360,1320,39,24.615384615384617,Bus Station
966,SW Capitol & 26th,1,4.0,1,420,1320,23,39.130434782608695,Bus Station
6035,SW Vermont & 30th,0,0.0,2,360,1200,15,56.0,Bus Station
6037,SW Vermont & 32nd,0,0.0,2,360,1200,15,56.0,Bus Station
13768,SW Vermont & 34th,0,1.0,2,360,1200,15,56.0,Bus Station
6041,SW Vermont & 37th,0,0.0,1,900,900,2,0.0,Bus Station
6043,SW Vermont & 42nd,0,0.0,1,900,900,2,0.0,Bus Station
6029,SW Vermont & Idaho Dr,0,1.0,2,420,900,4,120.0,Bus Station
6028,SW Vermont & Idaho,0,0.0,1,900,900,2,0.0,Bus Station
6047,SW Vermont & 50th,0,0.0,1,900,900,2,0.0,Bus Station
6049,SW Vermont & 52nd,0,0.0,1,900,900,2,0.0,Bus Station
6050,SW Vermont & 55th,0,0.0,1,900,900,2,0.0,Bus Station
6019,5700 Block SW Vermont,0,1.0,2,420,900,4,120.0,Bus Station
6051,SW Vermont & 60th,0,4.0,2,420,900,4,120.0,Bus Station
6052,SW Vermont & 63rd,0,0.0,2,420,900,4,120.0,Bus Station
6030,SW Vermont & Shattuck,0,0.0,2,420,900,4,120.0,Bus Station
5222,SW Shattuck & 63rd,0,0.0,2,420,900,4,120.0,Bus Station
5221,SW Shattuck & 60th,0,2.0,2,420,900,4,120.0,Bus Station
13703,SW Shattuck & 59th Ct,0,1.0,2,420,900,4,120.0,Bus Station
863,SW Cameron & Shattuck,0,0.0,2,420,900,4,120.0,Bus Station
865,SW Cameron & 53rd,0,3.0,2,420,900,4,120.0,Bus Station
862,SW Cameron & Fairvale Ct,0,7.0,2,420,900,4,120.0,Bus Station
861,4600 Block SW Cameron,0,0.0,2,420,900,4,120.0,Bus Station
7544,SW 45th & Flower Pl,0,0.0,2,420,900,4,120.0,Bus Station
7555,SW 45th & Pendleton,0,3.0,2,420,900,4,120.0,Bus Station
7549,SW 45th & Illinois,0,2.0,2,420,960,4,135.0,Bus Station
7559,SW 45th & Vermont,0,0.0,1,900,960,2,30.0,Bus Station
10466,SW 45th & Vermont,0,1.0,2,420,960,4,135.0,Bus Station
9328,SW 45th & Nevada,0,0.0,2,420,960,4,135.0,Bus Station
7540,SW 45th & Caldew,0,0.0,2,420,960,4,135.0,Bus Station
10801,7500 Block SW 45th,0,0.0,2,420,960,4,135.0,Bus Station
4052,SW Multnomah & 45th,0,0.0,2,420,960,4,135.0,Bus Station
7668,SW 51st & Moss,0,1.0,2,420,960,4,135.0,Bus Station
7667,SW 51st & Custer,0,2.0,2,420,960,4,135.0,Bus Station
7698,SW 52nd & Maplewood School,0,1.0,2,420,960,4,135.0,Bus Station
7700,SW 52nd & Nevada Ct,0,0.0,2,420,960,4,135.0,Bus Station
4104,SW Nevada Ct & 54th,0,2.0,1,420,420,2,0.0,Bus Station
7728,SW 55th & Texas,0,4.0,1,420,420,2,0.0,Bus Station
7729,SW 55th & Vermont,0,1.0,1,420,420,2,0.0,Bus Station
6045,SW Vermont & 45th,0,8.0,1,420,480,2,30.0,Bus Station
11789,SW Vermont & Idaho Dr,0,2.0,1,420,480,2,30.0,Bus Station
6042,SW Vermont & 37th,0,2.0,1,420,480,2,30.0,Bus Station
13769,SW Vermont & 34th,0,9.0,2,360,1140,15,52.0,Bus Station
6036,SW Vermont & 30th,0,3.0,2,360,1140,15,52.0,Bus Station
6023,SW Capitol & Vermont,0,11.0,3,300,1260,41,23.414634146341463,Bus Station
6023,SW Capitol & Vermont,1,8.0,1,360,1260,23,39.130434782608695,Bus Station
965,SW Capitol & 26th,0,41.0,3,300,1260,41,23.414634146341463,Bus Station
965,SW Capitol & 26th,1,15.0,1,360,1260,23,39.130434782608695,Bus Station
6031,SW Vermont & Capitol Hwy,0,0.0,1,480,480,2,0.0,Bus Station
6017,1900 Block SW Vermont,0,0.0,1,480,480,2,0.0,Bus Station
6022,SW Vermont & Bertha,0,1.0,1,480,480,2,0.0,Bus Station
6033,SW Vermont & 13th,0,0.0,1,480,480,2,0.0,Bus Station
6025,SW Vermont & Chestnut,0,0.0,1,480,480,2,0.0,Bus Station
1053,SW Chestnut & 12th,0,0.0,1,480,480,2,0.0,Bus Station
1051,SW Chestnut & Bertha,0,1.0,1,480,480,2,0.0,Bus Station
467,1400 Block SW Bertha,0,1.0,2,0,1380,35,39.42857142857143,Bus Station
467,1400 Block SW Bertha,1,0.5,1,0,1380,33,41.81818181818182,Bus Station
11211,SW Bertha & Barbur,0,11.0,3,0,1380,44,31.363636363636363,Bus Station
11211,SW Bertha & Barbur,1,6.5,1,0,1380,33,41.81818181818182,Bus Station
193,SW Barbur & Terwilliger,0,35.0,4,0,1380,72,19.166666666666668,Bus Station
193,SW Barbur & Terwilliger,1,24.5,2,0,1380,52,26.53846153846154,Bus Station
203,SW Barbur & 2nd,0,19.0,4,0,1380,72,19.166666666666668,Bus Station
203,SW Barbur & 2nd,1,11.0,2,0,1380,52,26.53846153846154,Bus Station
182,SW Barbur & Parkhill,0,2.0,4,0,1380,72,19.166666666666668,Bus Station
182,SW Barbur & Parkhill,1,1.5,2,0,1380,52,26.53846153846154,Bus Station
156,4900 Block SW Barbur,0,28.0,8,0,1380,180,7.666666666666667,Bus Station
156,4900 Block SW Barbur,1,22.0,4,0,1380,143,9.65034965034965,Bus Station
172,S Barbur & SW Hamilton,0,64.0,8,0,1380,180,7.666666666666667,Bus Station
172,S Barbur & SW Hamilton,1,38.5,4,0,1380,143,9.65034965034965,Bus Station
177,SW Barbur & Lane,0,19.0,4,0,1380,91,15.164835164835164,Bus Station
177,SW Barbur & Lane,1,11.0,3,0,1380,75,18.4,Bus Station
195,SW Barbur & Whitaker,0,17.0,4,0,1380,91,15.164835164835164,Bus Station
195,SW Barbur & Whitaker,1,8.0,3,0,1380,75,18.4,Bus Station
174,SW Barbur & Hooker,0,24.0,4,0,1380,91,15.164835164835164,Bus Station
174,SW Barbur & Hooker,1,10.5,3,0,1380,75,18.4,Bus Station
654,SW Broadway & 5th,0,0.0,1,480,480,2,0.0,Bus Station
7772,SW 6th & Market,0,227.0,5,0,1380,126,10.952380952380953,Bus Station
7772,SW 6th & Market,1,72.0,4,0,1380,112,12.321428571428571,Bus Station
7765,SW 6th & Jefferson,0,110.0,4,0,1380,100,13.8,Bus Station
7765,SW 6th & Jefferson,1,51.0,3,0,1380,89,15.50561797752809,Bus Station
7800,SW 6th & Taylor,0,194.0,7,0,1380,198,6.96969696969697,Bus Station
7800,SW 6th & Taylor,1,106.0,6,0,1380,180,7.666666666666667,Bus Station
7797,SW 6th & Harvey Milk,0,115.0,6,0,1380,196,7.040816326530612,Bus Station
7797,SW 6th & Harvey Milk,1,81.5,6,0,1380,180,7.666666666666667,Bus Station
9302,NW 5th & Hoyt,0,169.0,1,0,1380,95,14.526315789473685,Bus Station
9302,NW 5th & Hoyt,1,141.0,1,0,1380,88,15.681818181818182,Bus Station
9301,NW 5th & Davis,0,395.0,9,0,1380,456,3.026315789473684,Bus Station
9301,NW 5th & Davis,1,270.5,9,0,1380,405,3.4074074074074074,Bus Station
7642,SW 5th & Washington,0,214.0,2,0,1380,164,8.414634146341463,Bus Station
7642,SW 5th & Washington,1,149.5,2,0,1380,148,9.324324324324325,Bus Station
7634,SW 5th & Salmon,0,237.0,2,0,1380,164,8.414634146341463,Bus Station
7634,SW 5th & Salmon,1,175.0,2,0,1380,148,9.324324324324325,Bus Station
7594,SW 5th & Columbia,0,405.0,5,0,1380,260,5.3076923076923075,Bus Station
7594,SW 5th & Columbia,1,201.0,5,0,1380,235,5.872340425531915,Bus Station
3397,300 Block SW Lincoln,0,175.0,7,0,1380,263,5.247148288973384,Bus Station
3397,300 Block SW Lincoln,1,96.5,7,0,1380,238,5.798319327731092,Bus Station
13732,South Waterfront/S Moody,0,447.0,7,0,1380,263,5.247148288973384,Bus Station
13732,South Waterfront/S Moody,1,148.0,7,0,1380,238,5.798319327731092,Bus Station
13772,OMSI/SE Water,0,178.0,7,0,1380,263,5.247148288973384,Bus Station
13772,OMSI/SE Water,1,143.5,7,0,1380,238,5.798319327731092,Bus Station
1375,SE Division & 12th Ave,0,125.0,2,0,1380,117,11.794871794871796,Bus Station
1375,SE Division & 12th Ave,1,80.5,2,0,1380,100,13.8,Bus Station
1435,SE Division & 20th Ave,0,165.0,2,0,1380,117,11.794871794871796,Bus Station
1435,SE Division & 20th Ave,1,111.0,2,0,1380,100,13.8,Bus Station
1441,SE Division & 26th Ave,0,88.0,1,0,1380,95,14.526315789473685,Bus Station
1441,SE Division & 26th Ave,1,54.5,1,0,1380,88,15.681818181818182,Bus Station
1447,SE Division & 30th Ave,0,44.0,1,0,1380,95,14.526315789473685,Bus Station
1447,SE Division & 30th Ave,1,35.0,1,0,1380,88,15.681818181818182,Bus Station
1451,SE Division & 34th Ave,0,47.0,1,0,1380,95,14.526315789473685,Bus Station
1451,SE Division & 34th Ave,1,43.5,1,0,1380,88,15.681818181818182,Bus Station
1458,SE Division & Cesar Chavez Blvd,0,150.0,1,0,1380,95,14.526315789473685,Bus Station
1458,SE Division & Cesar Chavez Blvd,1,103.5,1,0,1380,88,15.681818181818182,Bus Station
8791,SE Division & 43rd Ave,0,52.0,1,0,1380,95,14.526315789473685,Bus Station
8791,SE Division & 43rd Ave,1,24.0,1,0,1380,88,15.681818181818182,Bus Station
14225,SE Division & 51st Ave,0,162.0,1,0,1380,95,14.526315789473685,Bus Station
14225,SE Division & 51st Ave,1,93.5,1,0,1380,88,15.681818181818182,Bus Station
1477,SE Division & 60th Ave,0,82.0,1,0,1380,95,14.526315789473685,Bus Station
1477,SE Division & 60th Ave,1,32.0,1,0,1380,88,15.681818181818182,Bus Station
14226,SE Division & 68th Ave,0,36.0,1,0,1380,95,14.526315789473685,Bus Station
14226,SE Division & 68th Ave,1,26.5,1,0,1380,88,15.681818181818182,Bus Station
1489,SE Division & 76th Ave,0,25.0,1,0,1380,95,14.526315789473685,Bus Station
1489,SE Division & 76th Ave,1,14.5,1,0,1380,88,15.681818181818182,Bus Station
1497,SE Division & 82nd Ave,0,343.0,1,0,1380,95,14.526315789473685,Bus Station
1497,SE Division & 82nd Ave,1,221.5,1,0,1380,88,15.681818181818182,Bus Station
8433,SE Division & 87th Ave,0,43.0,1,0,1380,95,14.526315789473685,Bus Station
8433,SE Division & 87th Ave,1,27.0,1,0,1380,88,15.681818181818182,Bus Station
13297,SE Division & SE Division St MAX Station,0,296.0,1,0,1380,95,14.526315789473685,MAX Station
13297,SE Division & SE Division St MAX Station,1,220.0,1,0,1380,88,15.681818181818182,MAX Station
1359,SE Division & 101st Ave,0,67.0,1,0,1380,95,14.526315789473685,Bus Station
1359,SE Division & 101st Ave,1,39.5,1,0,1380,88,15.681818181818182,Bus Station
14227,SE Division & 113th Ave,0,74.0,1,0,1380,95,14.526315789473685,Bus Station
14227,SE Division & 113th Ave,1,51.0,1,0,1380,88,15.681818181818182,Bus Station
1370,SE Division & 116th Ave,0,38.0,1,0,1380,95,14.526315789473685,Bus Station
1370,SE Division & 116th Ave,1,29.5,1,0,1380,88,15.681818181818182,Bus Station
1379,SE Division & 122nd Ave,0,259.0,1,0,1380,95,14.526315789473685,Bus Station
1379,SE Division & 122nd Ave,1,180.0,1,0,1380,88,15.681818181818182,Bus Station
1386,SE Division & 130th Ave,0,68.0,1,0,1380,95,14.526315789473685,Bus Station
1386,SE Division & 130th Ave,1,44.5,1,0,1380,88,15.681818181818182,Bus Station
1389,SE Division & 136th Ave,0,48.0,1,0,1380,95,14.526315789473685,Bus Station
1389,SE Division & 136th Ave,1,40.5,1,0,1380,88,15.681818181818182,Bus Station
13881,14200 Block SE Division,0,37.0,1,0,1380,95,14.526315789473685,Bus Station
13881,14200 Block SE Division,1,25.5,1,0,1380,88,15.681818181818182,Bus Station
1400,SE Division & 148th Ave,0,159.0,1,0,1380,95,14.526315789473685,Bus Station
1400,SE Division & 148th Ave,1,123.0,1,0,1380,88,15.681818181818182,Bus Station
1409,SE Division & 157th Ave,0,41.0,1,0,1380,95,14.526315789473685,Bus Station
1409,SE Division & 157th Ave,1,34.0,1,0,1380,88,15.681818181818182,Bus Station
1415,SE Division & 162nd Ave,0,93.0,1,0,1380,95,14.526315789473685,Bus Station
1415,SE Division & 162nd Ave,1,62.5,1,0,1380,88,15.681818181818182,Bus Station
1418,SE Division & 168th Ave,0,30.0,1,0,1380,95,14.526315789473685,Bus Station
1418,SE Division & 168th Ave,1,22.5,1,0,1380,88,15.681818181818182,Bus Station
1422,SE Division & 174th Ave,0,65.0,1,0,1380,95,14.526315789473685,Bus Station
1422,SE Division & 174th Ave,1,46.5,1,0,1380,88,15.681818181818182,Bus Station
14228,18200 Block SE Division,0,76.0,1,0,1380,95,14.526315789473685,Bus Station
14228,18200 Block SE Division,1,46.5,1,0,1380,88,15.681818181818182,Bus Station
1333,NW Division & Eastwood Ave,0,15.0,1,0,1380,95,14.526315789473685,Bus Station
1333,NW Division & Eastwood Ave,1,13.5,1,0,1380,88,15.681818181818182,Bus Station
9426,NW Division & Angeline Ave,0,11.0,1,0,1380,95,14.526315789473685,Bus Station
9426,NW Division & Angeline Ave,1,9.5,1,0,1380,88,15.681818181818182,Bus Station
14229,NW Division & Overlook Ave,0,13.0,1,0,1380,95,14.526315789473685,Bus Station
14229,NW Division & Overlook Ave,1,11.0,1,0,1380,88,15.681818181818182,Bus Station
1331,NW Division & Eastman Pkwy,0,18.0,1,0,1380,95,14.526315789473685,Bus Station
1331,NW Division & Eastman Pkwy,1,13.0,1,0,1380,88,15.681818181818182,Bus Station
8199,Gresham Central Transit Center,0,23.0,1,0,1380,95,14.526315789473685,Bus Station
8199,Gresham Central Transit Center,1,17.0,1,0,1380,88,15.681818181818182,Bus Station
14232,Cleveland Ave Park & Ride,0,125.0,2,0,1380,96,14.375,Bus Station
14232,Cleveland Ave Park & Ride,1,97.0,1,240,1380,88,12.954545454545455,Bus Station
14233,Gresham Central Transit Center,0,240.0,1,0,1380,95,14.526315789473685,Bus Station
14233,Gresham Central Transit Center,1,133.0,1,240,1380,88,12.954545454545455,Bus Station
1316,NW Division & Civic Dr,0,81.0,1,0,1380,95,14.526315789473685,Bus Station
1316,NW Division & Civic Dr,1,63.0,1,240,1380,88,12.954545454545455,Bus Station
9425,NW Division & Angeline Ave,0,30.0,1,0,1380,95,14.526315789473685,Bus Station
9425,NW Division & Angeline Ave,1,17.5,1,240,1380,88,12.954545454545455,Bus Station
1334,NW Division & Eastwood Ave,0,39.0,1,0,1380,95,14.526315789473685,Bus Station
1334,NW Division & Eastwood Ave,1,25.0,1,240,1380,88,12.954545454545455,Bus Station
14235,18000 Block SE Division,0,218.0,1,0,1380,95,14.526315789473685,Bus Station
14235,18000 Block SE Division,1,123.5,1,240,1380,88,12.954545454545455,Bus Station
1423,SE Division & 174th Ave,0,138.0,1,0,1380,95,14.526315789473685,Bus Station
1423,SE Division & 174th Ave,1,98.5,1,240,1380,88,12.954545454545455,Bus Station
14236,SE Division & 168th Ave,0,63.0,1,0,1380,95,14.526315789473685,Bus Station
14236,SE Division & 168th Ave,1,51.5,1,240,1380,88,12.954545454545455,Bus Station
1416,SE Division & 162nd Ave,0,258.0,1,0,1380,95,14.526315789473685,Bus Station
1416,SE Division & 162nd Ave,1,158.0,1,240,1380,88,12.954545454545455,Bus Station
14237,SE Division & 157th Ave,0,98.0,1,0,1380,95,14.526315789473685,Bus Station
14237,SE Division & 157th Ave,1,65.0,1,240,1380,88,12.954545454545455,Bus Station
9263,SE Division & 148th Ave,0,179.0,1,0,1380,95,14.526315789473685,Bus Station
9263,SE Division & 148th Ave,1,146.0,1,240,1380,88,12.954545454545455,Bus Station
1396,SE Division & 142nd Ave,0,110.0,1,0,1380,95,14.526315789473685,Bus Station
